x,episode_rewards,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1243,851.0,4.1,4.4,5.0,5.0,5.0,5.7,5.0,3.9,5.6,4.3,3.8,5.5,4.9,5.3,5.3,5.1,4.0,3.2
1244,631.0,3.7,3.1,2.9,3.2,3.9,2.7,4.0,4.1,4.2,3.1,2.6,3.2,3.7,3.5,3.1,3.6,4.1,4.4
1245,773.0,4.5,4.7,4.4,4.5,4.4,4.4,3.8,4.5,4.4,3.7,4.4,4.2,4.8,4.0,4.5,4.1,4.3,3.7
1246,725.0,1.7,3.9,4.5,4.5,3.6,4.1,3.9,4.0,4.8,3.6,4.4,3.7,4.3,4.2,4.6,4.0,4.8,3.9
1247,718.0,4.9,4.4,3.2,3.7,3.9,4.1,4.5,4.4,2.4,4.2,3.9,4.7,2.9,3.5,4.6,4.7,3.6,4.2
1248,716.0,4.7,3.3,4.4,4.0,4.5,3.0,3.7,4.1,2.6,4.2,4.7,4.0,3.7,4.1,4.0,4.2,5.0,3.4
1249,748.0,4.3,4.5,3.3,4.4,4.5,3.4,3.1,4.4,4.8,4.8,4.4,4.0,3.7,3.8,3.9,4.2,4.7,4.6
1250,795.0,3.6,4.5,4.7,3.8,4.7,4.7,3.8,5.6,4.9,4.3,4.2,4.9,3.6,4.5,4.3,3.2,5.5,4.7
1251,791.0,5.4,4.1,5.1,2.7,3.7,3.2,4.4,4.9,3.8,5.4,5.0,4.1,4.6,4.2,4.7,4.5,5.2,4.1
1252,774.0,4.2,4.5,5.4,4.1,4.1,4.5,4.8,4.5,4.9,4.2,3.6,4.8,2.9,4.1,4.7,3.8,4.1,4.2
1253,711.0,4.5,4.3,3.1,3.6,4.1,4.2,4.1,4.5,4.5,3.7,3.2,4.4,4.1,3.8,3.6,3.6,3.6,4.2
1254,673.0,3.9,3.3,3.0,3.4,3.8,3.0,3.2,4.3,4.7,4.1,3.9,3.4,2.6,4.4,3.3,4.3,4.6,4.1
1255,712.0,3.5,3.9,3.6,4.4,3.8,4.0,3.4,4.1,4.6,3.9,4.0,4.5,4.1,4.5,3.6,4.1,4.2,3.0
1256,778.0,4.8,3.8,3.8,4.5,5.3,4.7,4.4,4.0,4.1,3.9,4.0,4.3,4.7,3.8,5.0,3.9,4.3,4.5
1257,737.0,3.8,4.7,3.8,3.9,5.0,3.7,3.4,4.4,4.5,3.7,5.2,4.0,3.4,4.7,4.5,3.5,3.8,3.7
1258,709.0,2.8,3.7,4.8,4.9,4.3,3.3,4.0,5.1,3.7,3.9,3.9,3.8,4.5,3.6,3.9,2.9,3.7,4.1
1259,805.0,3.7,5.3,4.0,4.8,4.6,5.3,4.2,4.2,3.8,3.9,4.9,4.0,3.8,4.5,4.9,4.8,4.5,5.3
1260,730.0,3.2,4.7,4.5,3.9,4.3,4.3,5.2,3.0,4.2,4.0,4.4,3.0,4.4,3.1,3.3,4.2,4.7,4.6
1261,892.0,5.7,4.3,4.7,4.6,5.2,5.6,3.3,5.5,5.8,5.3,4.9,5.0,5.1,5.5,5.1,5.3,3.9,4.4
1262,858.0,4.6,5.6,4.1,4.0,5.3,5.1,5.2,4.7,5.1,4.5,4.1,5.0,5.3,4.0,4.9,4.9,5.2,4.2
1263,815.0,3.7,4.4,3.9,5.1,3.3,4.0,3.7,4.8,4.8,5.2,4.4,4.2,5.4,5.6,4.3,4.1,5.1,5.5
1264,718.0,4.4,4.1,4.2,4.5,2.7,3.3,4.6,5.2,4.1,4.5,3.4,4.0,4.5,2.9,3.9,3.6,3.5,4.4
1265,854.0,5.5,5.1,5.1,4.6,4.4,4.9,4.9,4.0,4.6,5.0,4.8,4.6,3.9,5.0,4.0,5.5,5.4,4.1
1266,779.0,4.6,4.9,5.0,3.2,3.9,4.3,5.5,4.7,5.4,3.6,3.5,3.6,5.6,3.8,4.3,4.0,4.6,3.4
1267,799.0,5.0,4.6,4.1,3.5,4.7,4.9,4.6,4.3,3.5,5.2,5.7,4.4,3.2,5.5,4.1,4.3,4.9,3.4
1268,586.0,3.4,3.8,3.2,2.8,3.8,3.6,2.4,4.2,3.4,2.8,3.7,2.8,2.9,3.4,3.4,2.3,3.2,3.5
1269,653.0,3.9,3.3,4.3,4.4,3.7,3.3,4.0,2.7,4.0,4.1,3.0,3.4,4.3,3.1,3.2,3.8,2.4,4.4
1270,629.0,4.1,3.2,3.5,3.1,4.0,2.4,3.6,3.2,4.3,3.9,4.2,4.0,3.7,3.0,3.4,2.9,2.6,3.8
1271,905.0,5.5,4.4,5.1,5.2,5.1,5.4,3.9,4.7,4.1,5.0,5.0,4.8,4.2,5.5,6.2,5.0,5.0,6.4
1272,602.0,3.2,4.3,2.9,2.5,3.8,3.2,3.9,3.9,2.7,3.1,3.2,3.0,3.5,2.4,4.0,3.4,3.3,3.9
1273,758.0,4.5,4.0,4.6,3.5,4.8,4.3,3.1,4.4,4.1,3.8,3.9,4.2,3.8,5.2,4.7,4.0,3.9,5.0
1274,837.0,4.1,4.2,3.8,5.4,6.0,4.8,4.6,3.9,3.7,5.8,4.5,5.2,5.2,5.7,5.4,3.7,4.6,3.1
1275,708.0,4.3,3.2,4.2,4.7,4.3,4.1,4.6,4.3,3.1,4.4,3.9,3.9,4.0,3.5,3.8,3.0,3.8,3.7
1276,802.0,3.7,5.0,4.8,4.7,4.8,5.4,4.3,4.8,3.7,3.1,4.7,4.3,5.0,4.2,4.6,4.5,3.8,4.8
1277,727.0,3.5,3.0,5.1,4.4,3.3,3.6,4.6,4.2,4.3,3.6,4.5,3.5,3.9,3.9,3.9,4.2,4.2,5.0
1278,725.0,4.8,5.0,2.9,4.1,3.7,4.3,4.2,4.0,3.9,3.2,4.1,5.6,3.7,3.3,4.8,3.2,3.6,4.1
1279,880.0,5.1,4.6,3.8,4.9,4.8,4.4,5.3,5.4,4.6,4.6,4.7,4.7,5.7,6.2,4.7,5.2,4.8,4.5
1280,850.0,5.0,4.4,4.7,5.0,5.3,3.9,4.1,3.9,4.0,4.5,4.0,4.9,5.4,4.5,5.0,5.2,5.1,6.1
1281,798.0,4.2,3.5,3.5,3.8,4.4,4.3,4.3,4.4,4.6,4.3,4.5,4.6,4.1,4.4,5.0,4.6,5.8,5.5
1282,725.0,5.3,3.6,4.5,4.0,3.1,3.6,4.3,4.2,3.5,3.5,3.5,4.5,4.2,5.5,3.5,4.2,3.2,4.3
1283,759.0,4.9,3.7,4.8,4.0,5.3,4.0,3.5,4.2,4.1,4.2,4.2,3.5,4.4,5.2,3.0,4.9,4.1,3.9
1284,787.0,4.3,3.6,4.2,4.4,4.8,5.1,3.5,4.7,4.4,4.5,5.3,4.0,4.1,5.3,3.9,4.6,4.0,4.0
1285,898.0,5.2,5.4,5.0,5.0,5.0,4.8,5.8,5.0,5.3,4.6,4.6,4.3,5.0,5.4,4.7,5.0,4.9,4.8
1286,671.0,4.2,3.9,3.5,4.1,3.0,3.7,3.3,4.9,2.2,3.5,4.5,4.6,4.0,3.6,3.4,4.3,3.2,3.2
1287,679.0,3.9,4.1,3.9,3.9,3.8,3.8,3.5,3.9,3.7,3.8,3.6,4.7,4.1,3.8,2.3,3.4,3.8,3.9
1288,809.0,4.6,4.7,4.6,4.8,3.8,4.1,5.1,4.3,4.1,4.1,5.3,4.3,5.1,4.7,4.0,4.9,4.6,3.8
1289,741.0,3.4,5.0,4.7,3.8,4.7,3.7,3.8,3.4,3.5,4.1,3.0,3.3,4.7,4.6,5.1,5.0,4.0,4.3
1290,641.0,3.5,2.8,4.1,3.4,3.8,4.1,3.3,3.5,3.8,4.0,3.0,3.3,4.1,3.0,3.5,2.5,4.3,4.1
1291,829.0,4.6,4.8,4.4,5.0,4.1,4.3,4.2,4.5,4.1,4.6,3.4,4.8,4.5,5.0,4.9,5.1,5.6,5.0
1292,751.0,4.1,4.2,4.4,2.7,3.1,5.7,4.8,3.4,4.9,5.1,3.9,4.5,4.4,4.5,4.2,3.6,4.2,3.4
1293,763.0,4.0,4.7,4.3,3.9,4.7,4.0,4.5,4.7,3.3,4.5,4.6,3.8,4.0,4.1,4.4,4.7,4.0,4.1
1294,677.0,4.3,3.8,3.1,3.6,4.3,3.0,3.8,3.7,4.4,3.0,4.7,4.1,2.9,4.6,3.0,3.5,3.4,4.5
1295,602.0,4.0,3.4,3.4,3.3,3.8,2.6,2.2,3.4,3.0,3.1,3.7,3.1,3.0,3.4,3.8,3.5,3.8,3.7
1296,721.0,3.1,4.6,4.2,4.9,4.0,4.6,3.0,4.2,4.2,4.3,3.7,4.2,3.7,4.2,4.4,4.1,4.1,2.6
1297,776.0,5.0,4.6,5.0,4.5,4.1,4.3,4.1,4.1,3.4,4.5,3.5,3.6,5.6,3.9,5.2,4.9,3.8,3.5
1298,782.0,4.3,3.7,4.7,5.4,3.8,4.0,5.1,4.5,5.6,4.2,4.4,3.7,4.9,5.1,4.1,3.1,3.9,3.7
1299,701.0,3.6,4.2,3.7,2.4,4.5,3.7,4.2,3.7,3.6,4.6,4.9,3.8,4.2,4.2,3.4,4.0,4.0,3.4
1300,812.0,5.0,4.8,5.0,5.1,3.9,4.9,4.5,4.1,2.8,4.1,4.1,5.0,4.8,4.3,5.7,4.6,3.6,4.9
1301,821.0,4.6,5.1,4.5,4.5,5.0,4.6,4.9,5.8,4.4,4.0,4.5,4.5,4.5,4.7,3.9,4.6,4.6,3.4
1302,810.0,4.6,4.0,4.2,4.9,4.9,5.0,3.7,5.0,4.1,5.3,5.0,3.9,4.2,4.3,5.1,3.9,4.8,4.1
1303,704.0,3.7,3.7,3.8,3.8,3.1,3.6,3.4,4.6,3.8,4.5,3.1,4.3,2.9,4.1,4.5,4.4,4.7,4.4
1304,726.0,3.9,3.4,5.1,3.2,4.7,3.4,4.1,3.9,4.4,4.7,4.4,4.5,3.3,2.9,3.9,4.4,4.3,4.1
1305,643.0,3.8,2.9,2.2,4.5,3.2,4.1,3.3,4.7,2.5,3.3,3.0,3.6,3.7,3.5,3.4,5.0,3.4,4.2
1306,794.0,4.3,4.5,5.0,4.9,3.5,3.4,5.2,4.6,4.1,3.9,4.7,4.2,4.7,4.1,4.8,4.6,4.1,4.8
1307,817.0,4.4,5.3,4.7,4.7,4.4,5.1,3.9,4.3,4.3,5.1,3.6,3.9,5.1,4.8,4.1,3.8,4.5,5.7
1308,741.0,4.9,3.7,3.5,3.9,4.8,3.7,4.5,4.5,3.7,4.2,4.1,3.7,4.4,4.2,4.5,4.3,4.4,3.1
1309,699.0,2.7,4.0,3.2,4.0,3.7,4.5,4.5,4.7,3.4,3.8,3.7,4.1,4.1,4.0,3.8,4.4,3.5,3.8
1310,653.0,4.3,3.6,3.5,4.7,2.5,3.1,3.0,4.6,3.5,3.9,2.6,4.6,3.8,3.2,3.6,3.5,3.5,3.8
1311,593.0,3.9,3.3,2.9,2.5,3.1,3.2,3.8,3.1,3.5,4.1,2.9,3.7,4.1,3.4,3.3,3.1,3.1,2.3
1312,880.0,4.6,4.7,5.7,4.5,5.9,4.5,5.8,5.3,4.5,4.4,4.1,4.3,4.6,5.4,5.2,4.7,4.8,5.0
1313,629.0,3.2,4.7,3.5,3.4,2.8,4.1,3.6,3.0,4.0,3.6,3.7,3.1,3.4,3.5,2.6,2.9,3.9,3.9
1314,708.0,4.6,3.1,3.6,3.8,3.1,4.2,3.5,4.6,3.6,4.5,4.1,3.2,4.2,3.9,4.1,3.9,4.1,4.7
1315,771.0,3.6,3.9,3.6,4.4,4.4,4.3,4.3,4.5,5.2,3.8,4.8,3.9,5.0,4.4,4.3,5.1,3.7,3.9
1316,813.0,4.4,4.8,4.7,3.2,5.0,3.7,5.0,4.9,3.7,4.5,4.4,4.5,4.0,5.1,5.0,4.9,5.0,4.5
1317,760.0,3.6,4.3,4.2,5.1,5.4,3.7,4.6,4.1,3.8,4.1,3.5,4.2,4.1,4.3,4.3,4.9,3.6,4.2
1318,718.0,4.6,3.5,4.2,3.1,4.3,4.4,2.9,4.0,4.1,3.5,4.8,4.0,4.1,3.4,4.1,3.9,4.9,4.0
1319,858.0,5.4,4.2,5.1,3.4,4.6,5.5,4.4,4.0,5.0,4.4,4.4,5.9,5.4,4.7,4.6,4.7,5.8,4.3
1320,754.0,4.4,4.3,3.7,4.4,4.3,3.9,4.3,3.8,3.6,3.2,4.5,4.3,3.7,4.6,5.0,4.7,4.4,4.3
1321,814.0,3.7,5.3,5.0,5.2,4.1,4.8,5.3,4.7,4.2,5.3,4.7,4.0,3.9,4.4,5.2,4.2,4.0,3.4
1322,780.0,4.7,4.9,5.2,4.9,4.2,3.6,4.0,3.3,4.3,3.6,4.3,3.5,4.0,4.9,4.4,5.0,4.2,5.0
1323,768.0,3.5,3.7,4.6,4.5,3.6,4.5,4.3,4.4,4.7,3.8,4.3,4.6,4.5,3.7,4.8,5.0,4.4,3.9
1324,748.0,3.7,4.2,4.0,5.3,3.5,3.5,3.6,4.1,3.3,4.0,4.8,3.9,4.4,4.5,4.4,3.9,4.5,5.2
1325,868.0,5.7,5.1,4.9,4.6,4.8,3.8,4.5,3.8,5.3,4.4,5.3,5.5,4.6,5.1,4.6,5.0,4.5,5.3
1326,746.0,3.7,3.9,4.4,2.6,4.3,4.7,3.6,4.8,4.8,3.7,4.7,4.1,4.6,4.6,4.2,4.9,3.7,3.3
1327,808.0,5.5,4.0,4.2,3.9,4.7,3.5,3.4,4.9,5.5,4.5,4.2,4.8,4.8,4.6,4.3,4.0,4.8,5.2
1328,777.0,4.1,3.9,4.7,3.3,4.2,3.8,4.5,5.3,3.9,4.5,5.3,4.9,3.5,4.7,3.9,4.4,4.5,4.3
1329,884.0,4.6,5.2,4.6,4.6,5.3,6.0,4.4,4.5,5.5,4.7,5.1,5.0,4.1,5.0,4.0,4.8,6.0,5.0
1330,735.0,3.9,3.9,4.0,4.3,5.0,3.7,4.5,4.7,3.2,4.2,3.5,4.1,4.3,4.1,4.2,3.7,4.5,3.7
1331,702.0,3.9,2.9,4.2,3.6,3.4,3.7,3.8,4.2,3.9,4.1,4.3,3.8,3.9,4.9,4.5,4.2,2.6,4.3
1332,692.0,2.3,4.5,4.3,3.2,3.7,2.8,4.0,4.1,4.3,3.3,3.6,4.3,4.0,3.0,4.4,4.3,4.7,4.4
1333,731.0,3.8,3.9,4.2,5.2,4.1,3.7,4.2,4.4,3.9,4.3,2.8,4.7,3.4,4.5,5.0,3.1,3.7,4.2
1334,802.0,4.7,4.2,3.4,5.9,4.7,4.6,4.6,3.5,4.7,3.7,4.7,4.3,3.4,5.4,4.6,4.2,5.1,4.5
1335,681.0,4.2,3.8,4.4,3.7,4.0,3.4,4.5,4.5,2.5,3.1,4.2,3.0,3.3,3.7,4.0,4.1,3.8,3.9
1336,724.0,4.6,3.9,3.4,4.6,3.7,4.2,3.5,3.7,4.8,2.9,5.0,5.1,3.5,4.3,4.1,3.4,3.1,4.6
1337,727.0,4.0,3.9,4.5,3.7,3.7,4.6,3.9,3.7,4.4,4.3,4.5,4.4,3.8,4.1,3.8,3.8,4.1,3.5
1338,695.0,4.1,3.3,4.3,3.6,3.4,3.8,4.8,3.8,3.4,2.6,3.2,4.5,3.9,3.6,4.0,4.3,4.6,4.3
1339,700.0,4.8,3.6,4.0,5.1,4.0,4.6,3.4,3.2,3.6,3.1,3.8,3.2,3.9,3.8,4.3,3.3,4.9,3.4
1340,820.0,4.5,5.0,5.4,3.7,5.0,4.9,5.0,5.5,4.2,4.5,4.6,4.6,4.8,4.2,4.2,3.9,3.9,4.1
1341,612.0,3.1,2.8,3.1,2.7,3.9,3.7,3.8,3.3,2.9,3.4,2.9,3.5,3.8,3.4,3.6,3.4,3.6,4.3
1342,731.0,3.7,4.6,4.0,4.0,4.4,4.3,3.2,4.3,4.3,4.3,4.6,3.7,4.5,4.0,4.5,2.8,3.8,4.1
1343,842.0,4.7,4.3,5.3,4.5,4.6,4.3,4.2,4.2,4.3,4.7,4.1,4.3,5.9,5.1,5.2,5.4,5.1,4.0
1344,788.0,4.7,5.1,3.7,5.0,4.3,4.5,4.9,4.3,4.4,4.8,4.0,3.2,4.2,4.0,5.3,4.7,3.8,3.9
1345,824.0,4.3,4.7,4.3,4.4,4.1,4.5,4.8,4.8,4.7,5.1,5.0,6.0,4.4,5.0,3.3,4.7,3.4,4.9
1346,746.0,5.1,3.7,3.8,4.7,4.1,4.7,4.5,5.1,3.8,4.2,4.3,4.2,4.5,3.9,3.5,3.3,3.5,3.7
1347,701.0,3.7,4.3,3.4,4.3,3.8,2.9,4.4,4.8,3.3,3.9,4.5,3.7,4.4,3.0,4.0,4.5,3.6,3.6
1348,829.0,3.7,5.5,3.9,4.6,4.1,5.3,4.7,3.6,5.1,5.0,5.0,5.0,4.5,4.7,4.5,4.9,4.8,4.0
1349,811.0,4.6,4.4,5.2,4.3,4.5,4.9,5.0,5.0,4.1,4.9,4.4,4.1,4.6,4.3,3.6,5.0,4.7,3.5
1350,852.0,4.9,4.6,4.0,4.6,4.1,4.1,4.9,4.6,4.2,5.3,5.0,5.4,5.3,4.3,5.1,5.0,4.6,5.2
1351,837.0,4.9,3.3,4.3,4.9,4.6,4.5,3.3,4.9,4.4,4.6,5.2,5.2,4.9,4.9,4.6,5.5,5.3,4.4
1352,791.0,4.9,4.5,5.0,4.3,4.3,3.9,4.1,3.9,4.0,4.4,3.8,4.8,4.4,4.0,5.0,4.0,5.0,4.8
1353,729.0,3.9,4.5,3.2,5.1,4.8,4.6,4.3,4.3,4.8,3.8,4.0,3.9,3.5,4.4,3.5,3.6,3.7,3.0
1354,834.0,4.9,5.3,3.5,4.6,5.3,5.0,4.3,5.4,4.5,4.2,5.1,5.3,5.3,3.2,4.0,4.9,4.0,4.6
1355,741.0,4.0,3.9,4.0,4.2,5.3,3.9,4.6,4.4,3.9,4.1,4.0,3.3,4.2,3.8,2.7,5.0,4.0,4.8
1356,837.0,4.1,3.8,4.9,4.8,4.5,5.0,4.4,4.8,4.2,5.5,5.8,4.6,4.8,4.6,4.3,5.1,4.2,4.3
1357,807.0,4.7,5.4,4.7,4.5,4.4,4.1,3.8,4.9,5.2,4.5,3.9,4.2,5.1,4.9,4.9,4.2,3.8,3.5
1358,856.0,4.7,4.8,4.8,5.0,5.7,4.5,4.2,4.3,5.1,3.4,4.6,4.7,4.1,5.3,4.9,4.7,5.1,5.7
1359,841.0,4.8,4.3,5.0,3.8,4.4,5.1,5.6,4.9,4.5,4.2,4.2,5.0,4.8,6.0,5.5,4.6,3.9,3.5
1360,732.0,3.0,4.4,3.9,3.8,3.5,4.1,4.7,3.7,4.4,4.3,4.3,4.6,4.0,3.8,3.5,4.0,3.7,5.5
1361,742.0,4.2,4.4,3.2,3.8,4.2,5.2,4.4,4.1,4.0,3.4,3.7,4.4,4.3,3.4,4.1,4.2,4.3,4.9
1362,785.0,4.2,4.8,4.3,4.7,3.9,3.7,3.6,4.8,3.7,4.6,5.2,4.4,3.6,4.9,4.3,5.1,4.3,4.4
1363,800.0,4.0,4.6,4.4,4.6,3.9,4.6,4.6,4.8,4.9,4.9,4.3,4.6,3.4,3.9,4.7,5.0,4.8,4.0
1364,768.0,4.0,4.4,4.1,4.2,4.9,5.1,4.7,4.4,4.6,3.8,5.0,3.8,3.7,4.7,3.6,4.2,3.6,4.0
1365,807.0,3.7,3.9,4.5,5.4,5.0,3.5,4.3,4.4,4.2,4.6,4.7,4.2,4.8,4.8,4.1,4.9,4.9,4.8
1366,683.0,3.8,4.3,4.0,4.3,3.4,3.4,3.7,3.0,2.8,3.9,3.7,4.0,3.7,3.8,4.3,3.8,3.7,4.7
1367,728.0,4.3,3.5,3.6,4.3,5.2,4.6,3.1,4.0,3.6,4.7,3.6,4.9,3.0,5.0,3.1,3.7,4.2,4.4
1368,755.0,3.3,3.9,5.2,4.8,3.9,4.0,4.0,4.8,4.0,5.6,3.9,4.9,4.9,2.9,3.5,3.6,4.0,4.3
1369,683.0,3.4,4.0,4.1,3.8,4.3,4.3,3.3,3.5,4.2,2.8,4.8,3.7,3.3,4.3,3.8,4.0,3.9,2.8
1370,688.0,4.8,3.6,4.3,3.3,4.0,3.7,3.1,3.9,4.1,3.3,3.9,2.7,3.3,3.4,4.5,3.5,5.5,3.9
1371,672.0,4.5,3.6,4.2,4.4,2.5,3.3,3.9,3.5,3.4,3.9,3.0,3.3,4.6,3.7,4.2,4.5,2.8,3.9
1372,794.0,4.7,5.4,4.8,3.5,4.1,4.4,3.7,4.5,4.8,3.9,4.7,3.8,4.2,4.0,4.3,5.1,4.2,5.3
1373,698.0,3.8,4.2,3.6,3.6,4.5,3.7,4.0,4.2,4.4,4.2,2.9,3.5,3.8,3.4,4.4,3.6,4.7,3.3
1374,854.0,6.2,4.5,4.7,5.3,5.3,3.9,4.8,5.0,3.8,3.8,4.7,5.3,4.6,4.4,4.8,4.4,4.3,5.6
1375,796.0,4.8,4.3,4.2,4.6,4.6,4.0,4.3,4.7,4.4,4.2,4.3,5.4,4.9,3.4,5.0,3.9,4.9,3.7
1376,788.0,4.6,4.3,4.7,5.0,4.0,4.2,4.3,4.2,3.9,4.4,4.7,4.3,4.9,4.6,3.7,5.1,4.3,3.6
1377,632.0,3.7,3.6,3.4,4.0,4.1,3.4,2.9,3.4,4.1,4.4,2.4,2.8,3.3,3.4,3.5,4.1,3.2,3.5
1378,777.0,3.8,4.3,4.2,4.7,4.5,4.1,4.7,4.4,5.1,3.7,4.8,3.6,4.5,4.1,4.1,4.3,4.2,4.6
1379,743.0,4.5,4.2,3.4,3.6,4.4,2.8,3.7,3.9,4.7,3.3,5.4,4.8,4.0,4.7,4.3,4.9,4.3,3.4
1380,654.0,3.8,3.2,2.7,3.6,2.9,3.4,5.5,2.8,4.2,3.8,3.3,4.3,3.5,4.3,4.3,3.5,2.7,3.6
1381,693.0,3.9,4.6,3.4,3.8,4.6,4.4,3.7,3.5,3.8,3.8,4.2,3.5,3.5,4.5,3.8,3.1,3.5,3.7
1382,792.0,3.8,3.9,4.5,4.1,4.0,5.5,5.2,5.0,3.6,4.3,4.8,3.7,4.3,4.6,4.0,4.7,4.7,4.5
1383,751.0,3.7,4.2,4.1,5.0,4.4,3.3,3.9,4.3,3.7,4.4,4.4,4.8,4.3,4.2,3.2,4.8,4.8,3.6
1384,777.0,4.8,4.6,4.3,3.8,4.6,4.7,4.9,3.4,4.4,4.6,4.2,4.0,4.0,4.6,4.3,4.2,4.1,4.2
1385,895.0,4.5,4.8,4.9,5.1,4.3,4.6,5.6,4.4,5.6,4.9,5.1,4.9,5.2,5.7,4.6,4.9,4.2,6.2
1386,802.0,4.8,4.3,4.8,5.0,3.8,3.9,3.9,4.8,4.8,4.0,4.9,3.9,4.4,4.3,4.0,3.9,5.6,5.1
1387,805.0,5.0,4.2,4.1,4.9,4.6,4.7,4.9,5.6,4.4,4.0,4.6,4.0,4.7,4.2,4.7,3.1,4.6,4.2
1388,744.0,4.6,3.6,4.0,4.1,3.8,4.6,3.4,4.0,4.9,4.3,4.7,3.8,3.3,4.2,4.1,4.5,3.7,4.8
1389,872.0,5.0,4.6,3.8,4.6,4.5,5.4,4.7,5.2,3.9,4.8,5.0,4.8,5.2,4.8,4.4,5.8,4.8,5.9
1390,919.0,5.0,5.0,4.8,5.6,6.0,6.2,5.9,4.1,5.3,4.9,4.8,4.9,5.7,4.7,4.5,4.3,4.5,5.7
1391,909.0,5.3,6.0,5.9,4.9,5.0,5.5,4.4,5.3,3.7,4.3,5.4,5.1,5.0,6.4,4.6,4.2,5.4,4.5
1392,883.0,4.5,3.8,5.4,4.7,4.6,4.7,5.9,5.6,4.9,5.4,4.6,4.5,5.3,5.2,5.2,3.9,5.3,4.8
1393,742.0,4.2,4.6,4.1,3.7,5.1,3.5,4.4,4.9,4.1,3.9,3.7,3.5,4.3,4.3,3.6,3.8,4.1,4.4
1394,684.0,3.1,3.7,4.4,3.3,3.1,3.5,3.2,4.4,3.7,3.5,3.9,3.6,3.5,4.7,4.0,4.0,3.6,5.2
1395,838.0,4.2,4.7,4.5,4.9,4.6,5.0,5.3,4.6,4.8,5.1,5.2,4.6,4.9,4.8,4.0,4.5,3.9,4.2
1396,736.0,4.4,4.7,4.9,3.9,4.0,4.4,3.7,4.0,4.0,4.2,4.3,3.7,3.2,4.4,3.9,3.2,4.6,4.1
1397,864.0,4.4,4.3,5.4,3.9,5.4,4.8,4.8,4.1,5.6,4.9,3.6,5.0,4.3,4.6,5.4,5.1,5.1,5.7
1398,740.0,2.9,4.6,4.2,4.2,4.4,4.0,3.8,4.0,3.2,3.7,4.1,4.0,4.6,4.5,4.2,5.2,3.5,4.9
1399,845.0,4.3,4.5,4.2,5.6,3.9,5.1,5.3,4.0,5.0,5.3,3.7,3.6,5.2,5.7,3.9,4.6,5.8,4.8
1400,809.0,4.8,4.2,4.9,4.8,5.2,3.9,3.5,3.6,4.1,4.5,5.1,4.3,5.1,4.2,4.2,5.2,4.0,5.3
1401,807.0,5.9,4.8,5.3,4.4,3.9,4.6,3.9,4.8,4.3,3.9,4.9,4.6,4.3,4.3,3.5,4.0,4.8,4.5
1402,835.0,4.6,4.4,4.9,3.5,5.0,5.5,4.8,4.6,4.1,4.1,4.4,5.9,4.4,4.3,4.8,4.6,3.7,5.9
1403,693.0,4.3,3.8,3.5,3.4,3.0,3.9,4.3,2.8,3.5,4.1,3.9,3.3,5.3,3.7,4.6,3.8,4.4,3.7
1404,742.0,3.4,3.8,5.3,4.9,3.3,3.9,4.6,3.5,4.2,3.6,4.7,4.5,3.5,3.9,4.0,5.3,3.5,4.3
1405,849.0,4.7,5.4,4.6,3.8,6.1,5.5,4.5,4.3,4.4,4.4,4.8,5.3,3.7,5.0,4.5,4.8,4.6,4.5
1406,766.0,4.7,3.5,3.8,4.0,4.9,3.7,4.3,4.7,5.2,4.1,4.4,3.1,4.2,4.6,3.7,5.0,4.6,4.1
1407,748.0,5.0,4.6,4.6,3.2,4.6,3.4,4.8,3.9,4.3,4.1,4.1,3.4,5.2,4.1,4.5,4.5,3.2,3.3
1408,816.0,4.6,3.8,4.6,4.7,4.6,4.6,5.2,3.7,5.3,4.7,4.3,3.7,4.0,5.4,5.8,3.8,5.0,3.8
1409,696.0,3.3,3.2,4.1,3.9,4.8,3.9,3.5,3.8,4.0,4.4,4.2,3.6,4.0,4.0,3.9,3.5,4.1,3.4
1410,789.0,4.7,3.7,4.9,3.8,4.5,3.6,5.4,5.1,4.5,4.2,3.7,4.5,4.0,4.5,4.3,4.5,4.5,4.5
1411,597.0,3.2,2.4,3.0,3.1,3.4,2.1,3.8,3.4,3.2,3.8,4.8,3.2,3.7,2.9,3.3,4.1,3.5,2.8
1412,696.0,3.8,4.2,3.1,3.4,3.3,3.8,4.5,3.8,2.9,5.3,4.3,3.9,4.0,4.5,4.3,3.8,3.3,3.4
1413,776.0,4.0,4.0,3.4,3.7,4.1,4.1,5.1,4.3,4.8,5.1,3.1,4.7,4.5,4.9,3.4,4.6,5.1,4.7
1414,730.0,3.7,3.8,4.6,3.3,4.5,3.8,3.7,4.8,4.3,3.7,3.7,4.2,3.5,4.4,4.8,3.9,4.2,4.1
1415,711.0,4.0,4.1,4.0,2.9,4.6,3.9,3.6,3.1,4.0,4.1,4.6,4.0,4.2,3.7,4.7,2.9,3.6,5.1
1416,840.0,5.0,3.3,4.5,5.7,4.1,5.3,3.9,4.8,4.6,4.6,5.1,4.6,4.8,3.7,5.8,4.3,5.4,4.5
1417,798.0,4.2,4.4,4.8,4.1,4.6,4.5,4.9,4.5,5.2,4.3,4.4,5.0,4.1,3.9,3.9,4.0,4.4,4.6
1418,894.0,5.5,5.8,5.2,4.5,4.3,4.6,5.0,5.1,5.4,5.8,5.1,4.7,4.6,5.1,4.2,4.4,5.5,4.6
